Stake	Date	Latitude	Longitude	Elevation	Days	SMB	t2m	rh	u2	SWin	LWin	tp	sf	msl	press	tcc	t2m_an	PDD
R1А	2008-02-09	-62.1769641417	-58.9005010787	96.0	7	0.0151399999999999	0.11775589	88.6456	7.6482162	216.48582	267.61032	0.01278535	0.009557168	991.40106	980.0794	0.68812746	0.7761382	1.5675049
R1А	2008-02-16	-62.1769641417	-58.9005010787	96.0	7	-0.2043599999999999	1.2465477	90.45886	10.306165	158.6862	285.40698	0.01445608	0.00012025237	990.2108	978.92615	0.7267292	1.0645906	9.972382
R1А	2008-02-24	-62.1769641417	-58.9005010787	96.0	8	-0.1644	1.5516019	91.90048	12.291901	128.65996	291.35532	0.036915097	0.0019542915	982.30524	971.1155	0.82465744	1.1425443	13.9644165
R1А	2008-03-02	-62.1769641417	-58.9005010787	96.0	7	-0.072	0.84104156	90.399895	11.6547985	104.45237	296.3652	0.034232467	0.014357213	999.34204	987.9473	0.8837677	0.9609672	8.079193
R1А	2008-03-07	-62.1769641417	-58.9005010787	96.0	5	-0.202	1.546636	93.53482	10.919126	85.12678	308.51428	0.012784178	0.000244354	997.5265	986.1665	0.9423186	1.1412754	9.279816
R1А	2008-03-09	-62.1769641417	-58.9005010787	96.0	2	-0.0269999999999999	0.78859454	96.04162	7.483977	86.74657	309.69897	0.0036210467	0.00027799176	991.6908	980.38544	0.9618092	0.9475648	2.4094238
R1А	2008-11-03	-62.1769641417	-58.9005010787	96.0	239	0.90988	-2.6119864	84.08008	10.775343	43.08037	269.57648	0.5948713	0.4692993	992.5507	981.18475	0.8619021	0.07857761	17.618805
R1А	2008-11-13	-62.1769641417	-58.9005010787	96.0	10	-0.05128	-2.399747	80.674515	7.784967	209.77873	262.43503	0.022333426	0.022290135	979.0113	967.8012	0.8826163	0.13281345	0.0
R1А	2008-11-21	-62.1769641417	-58.9005010787	96.0	8	-0.0218399999999999	-0.7609321	87.25001	9.697246	178.34042	286.75082	0.015555858	0.0070662824	989.73035	978.4232	0.90587115	0.55159754	1.5933228
R1А	2008-11-28	-62.1769641417	-58.9005010787	96.0	7	-0.05596	0.48273087	90.774826	10.873579	205.60748	285.61758	0.015115524	0.0017112349	985.6179	974.3745	0.85848665	0.86940414	4.194214
R1А	2008-12-05	-62.1769641417	-58.9005010787	96.0	7	-0.1007	0.16266632	86.651024	16.001436	275.20483	264.27008	0.0017625667	0.0009645205	993.7719	982.42706	0.68456525	0.78761464	2.988922
R1А	2008-12-09	-62.1769641417	-58.9005010787	96.0	4	0.02563	-0.94639283	81.57407	14.646145	295.3591	252.73903	0.0040389765	0.0037737014	979.09094	967.8976	0.60829586	0.50420475	0.0
R1А	2008-12-13	-62.1769641417	-58.9005010787	96.0	4	-0.05123	-0.35811156	87.00337	15.629985	267.7721	273.38565	0.012801543	0.008963645	986.59937	975.32904	0.72864324	0.65453464	0.044036865
R1А	2008-12-19	-62.1769641417	-58.9005010787	96.0	6	-0.10504	0.49384853	91.58939	12.380257	238.25676	284.55438	0.0132309	0.0019074351	985.1383	973.9005	0.77947724	0.8722452	4.2490234
