Stake	Date	Date1	Latitude	Longitude	Elevation	Days	SMB	SMB1	SMB_diff
R9	2010-11-29	2010-11-09	-62.166770927600005	-58.878257831599996	237.0	20	1.2348000000000001	129.25	-0.05769999999999996
R9	2010-12-11	2010-11-29	-62.166770927600005	-58.878257831599996	237.0	12	1.25994	123.48	0.025139999999999958
R9	2010-12-21	2010-12-11	-62.166770927600005	-58.878257831599996	237.0	10	1.3752199999999999	125.994	0.11527999999999991
R9	2010-12-30	2010-12-21	-62.166770927600005	-58.878257831599996	237.0	9	1.37514	137.522	-7.999999999981355e-05
R9	2011-01-07	2010-12-30	-62.166770927600005	-58.878257831599996	237.0	8	1.2878	137.514	-0.08734000000000008
R9	2011-01-15	2011-01-07	-62.166770927600005	-58.878257831599996	237.0	8	1.1952800000000001	128.78	-0.09251999999999995
R9	2011-01-23	2011-01-15	-62.166770927600005	-58.878257831599996	237.0	8	1.2034	119.528	0.008119999999999976
R9	2011-01-31	2011-01-23	-62.166770927600005	-58.878257831599996	237.0	8	1.17876	120.34	-0.024639999999999985
R9	2011-02-07	2011-01-31	-62.166770927600005	-58.878257831599996	237.0	7	1.197	117.876	0.018239999999999982
R9	2011-02-15	2011-02-07	-62.166770927600005	-58.878257831599996	237.0	8	1.1136	119.7	-0.08340000000000003
R9	2011-02-25	2011-02-15	-62.166770927600005	-58.878257831599996	237.0	10	0.9918	111.36	-0.12179999999999992
R9	2011-03-14	2011-02-25	-62.166770927600005	-58.878257831599996	237.0	17	0.8378	99.18	-0.15400000000000005
R9	2011-03-22	2011-03-14	-62.166770927600005	-58.878257831599996	237.0	8	0.7020000000000001	83.78	-0.13579999999999998
R9	2011-04-06	2011-03-22	-62.166770927600005	-58.878257831599996	237.0	15	0.695	70.2	-0.007000000000000029
R9	2011-04-24	2011-04-06	-62.166770927600005	-58.878257831599996	237.0	18	0.828	69.5	0.13299999999999998
R9	2011-05-10	2011-04-24	-62.166770927600005	-58.878257831599996	237.0	16	0.96	82.8	0.13200000000000003
R9	2011-05-24	2011-05-10	-62.166770927600005	-58.878257831599996	237.0	14	0.8416	96.0	-0.11840000000000003
R9	2011-06-07	2011-05-24	-62.166770927600005	-58.878257831599996	237.0	14	0.7379000000000001	84.16	-0.1036999999999999
R9	2011-06-20	2011-06-07	-62.166770927600005	-58.878257831599996	237.0	13	0.6831999999999999	73.79	-0.05470000000000013
R9	2011-07-05	2011-06-20	-62.166770927600005	-58.878257831599996	237.0	15	0.7735	68.32	0.0903
R9	2011-07-19	2011-07-05	-62.166770927600005	-58.878257831599996	237.0	14	0.8006	77.35	0.02710000000000008
R9	2011-08-07	2011-07-19	-62.166770927600005	-58.878257831599996	237.0	19	0.8056	80.06	0.005
R9	2011-08-22	2011-08-07	-62.166770927600005	-58.878257831599996	237.0	15	0.8959	80.56	0.0903
R9	2011-09-06	2011-08-22	-62.166770927600005	-58.878257831599996	237.0	15	0.8987	89.59	0.0028000000000000112
R9	2011-09-22	2011-09-06	-62.166770927600005	-58.878257831599996	237.0	16	0.8169	89.87	-0.08180000000000007
R9	2011-10-06	2011-09-22	-62.166770927600005	-58.878257831599996	237.0	14	0.9701000000000001	81.69	0.15320000000000009
R9	2011-10-20	2011-10-06	-62.166770927600005	-58.878257831599996	237.0	14	1.1325	97.01	0.16239999999999996
R9	2011-11-17	2011-10-20	-62.166770927600005	-58.878257831599996	237.0	28	1.19548	113.25	0.06298000000000002
R9	2011-12-04	2011-11-17	-62.166770927600005	-58.878257831599996	237.0	17	1.2624	119.548	0.06691999999999992
R9	2011-12-19	2011-12-04	-62.166770927600005	-58.878257831599996	237.0	15	1.2737	126.24	0.011300000000000096
R9	2012-01-07	2011-12-19	-62.166770927600005	-58.878257831599996	237.0	19	1.0387	127.37	-0.235
R9	2012-01-20	2012-01-07	-62.166770927600005	-58.878257831599996	237.0	13	0.9959	103.87	-0.04280000000000001
R9	2012-02-04	2012-01-20	-62.166770927600005	-58.878257831599996	237.0	15	0.9378	99.59	-0.05810000000000002
R9	2012-02-19	2012-02-04	-62.166770927600005	-58.878257831599996	237.0	15	0.9481	93.78	0.01030000000000001
R9	2012-03-04	2012-02-19	-62.166770927600005	-58.878257831599996	237.0	14	0.9869	94.81	0.03879999999999995
R9	2012-03-17	2012-03-04	-62.166770927600005	-58.878257831599996	237.0	13	0.7631	98.69	-0.22379999999999994
R9	2012-03-30	2012-03-17	-62.166770927600005	-58.878257831599996	237.0	13	0.7563	76.31	-0.006800000000000068
R10	2007-11-08	2007-11-08	-62.165214753	-58.8817713189	245.0	0	0.41600000000000004	0.0	0.41600000000000004
R10	2007-12-09	2007-11-08	-62.165214753	-58.8817713189	245.0	31	0.57828	41.6	0.16228
R10	2007-12-18	2007-12-09	-62.165214753	-58.8817713189	245.0	9	0.58075	57.828	0.0024699999999999987
R10	2007-12-26	2007-12-18	-62.165214753	-58.8817713189	245.0	8	0.6072	58.075	0.02644999999999996
R10	2008-01-05	2007-12-26	-62.165214753	-58.8817713189	245.0	10	0.465	60.72	-0.1422
R10	2008-01-12	2008-01-05	-62.165214753	-58.8817713189	245.0	7	0.46718000000000004	46.5	0.002180000000000035
R10	2008-01-19	2008-01-12	-62.165214753	-58.8817713189	245.0	7	0.4464	46.718	-0.02078000000000003
R10	2008-01-26	2008-01-19	-62.165214753	-58.8817713189	245.0	7	0.35107999999999995	44.64	-0.09532000000000003
R10	2008-02-02	2008-01-26	-62.165214753	-58.8817713189	245.0	7	0.31079999999999997	35.108	-0.04027999999999999
R10	2008-02-09	2008-02-02	-62.165214753	-58.8817713189	245.0	7	0.25272	31.08	-0.05808
R10	2008-02-16	2008-02-09	-62.165214753	-58.8817713189	245.0	7	0.16005	25.272	-0.09266999999999999
R10	2008-02-24	2008-02-16	-62.165214753	-58.8817713189	245.0	8	0.11214	16.005	-0.04790999999999999
R10	2008-03-02	2008-02-24	-62.165214753	-58.8817713189	245.0	7	0.03402	11.214	-0.07812000000000001
R10	2008-03-09	2008-03-02	-62.165214753	-58.8817713189	245.0	7	-0.08199999999999999	3.402	-0.11602
R10	2008-11-03	2008-03-09	-62.165214753	-58.8817713189	245.0	239	0.6100800000000001	-8.2	0.69208
R10	2008-11-13	2008-11-03	-62.165214753	-58.8817713189	245.0	10	0.6272	61.008	0.01711999999999996
R10	2008-11-21	2008-11-13	-62.165214753	-58.8817713189	245.0	8	0.74504	62.72	0.11784000000000006
R10	2008-11-28	2008-11-21	-62.165214753	-58.8817713189	245.0	7	0.5638799999999999	74.504	-0.18116000000000007
R10	2008-12-05	2008-11-28	-62.165214753	-58.8817713189	245.0	7	0.473	56.388	-0.09088000000000002
R10	2008-12-13	2008-12-05	-62.165214753	-58.8817713189	245.0	8	0.4747	47.3	0.001700000000000017
R10	2008-12-19	2008-12-13	-62.165214753	-58.8817713189	245.0	6	0.47802	47.47	0.0033200000000000074
R10	2008-12-26	2008-12-19	-62.165214753	-58.8817713189	245.0	7	0.38677999999999996	47.802	-0.09124000000000003
R10	2009-01-02	2008-12-26	-62.165214753	-58.8817713189	245.0	7	0.37422	38.678	-0.012560000000000002
R10	2009-01-09	2009-01-02	-62.165214753	-58.8817713189	245.0	7	0.41534999999999994	37.422	0.04112999999999999
R10	2009-01-17	2009-01-09	-62.165214753	-58.8817713189	245.0	8	0.20600000000000002	41.535	-0.20934999999999995
R10	2009-01-24	2009-01-17	-62.165214753	-58.8817713189	245.0	7	0.20664000000000002	20.6	0.0006400000000000006
R10	2009-01-30	2009-01-24	-62.165214753	-58.8817713189	245.0	6	0.15173999999999999	20.664	-0.05490000000000002
R10	2009-02-06	2009-01-30	-62.165214753	-58.8817713189	245.0	7	0.16274999999999998	15.174	0.01100999999999999
R10	2009-02-13	2009-02-06	-62.165214753	-58.8817713189	245.0	7	0.08372	16.275	-0.07902999999999999
R10	2009-02-21	2009-02-13	-62.165214753	-58.8817713189	245.0	8	0.048600000000000004	8.372	-0.03512
R10	2009-02-28	2009-02-21	-62.165214753	-58.8817713189	245.0	7	0.027000000000000003	4.86	-0.0216
R10	2009-03-27	2009-02-28	-62.165214753	-58.8817713189	245.0	27	-0.0984	2.7	-0.12539999999999998
R10	2009-11-12	2009-03-27	-62.165214753	-58.8817713189	245.0	230	0.44060000000000005	-9.84	0.539
R10	2009-12-04	2009-11-12	-62.165214753	-58.8817713189	245.0	22	0.5646	44.06	0.12399999999999999
R10	2009-12-07	2009-12-04	-62.165214753	-58.8817713189	245.0	3	0.5867	56.46	0.02210000000000001
R10	2009-12-13	2009-12-07	-62.165214753	-58.8817713189	245.0	6	0.6375	58.67	0.050799999999999984
R10	2009-12-21	2009-12-13	-62.165214753	-58.8817713189	245.0	8	0.605	63.75	-0.0325
R10	2009-12-28	2009-12-21	-62.165214753	-58.8817713189	245.0	7	0.5125	60.5	-0.0925
R10	2010-01-11	2009-12-28	-62.165214753	-58.8817713189	245.0	14	0.4901	51.25	-0.02240000000000002
R10	2010-01-18	2010-01-11	-62.165214753	-58.8817713189	245.0	7	0.4778	49.01	-0.012299999999999969
R10	2010-01-25	2010-01-18	-62.165214753	-58.8817713189	245.0	7	0.35119999999999996	47.78	-0.12660000000000005
R10	2010-02-01	2010-01-25	-62.165214753	-58.8817713189	245.0	7	0.33640000000000003	35.12	-0.01479999999999997
R10	2010-02-15	2010-02-01	-62.165214753	-58.8817713189	245.0	14	0.3309	33.64	-0.005499999999999972
R10	2010-02-22	2010-02-15	-62.165214753	-58.8817713189	245.0	7	0.3193	33.09	-0.011600000000000037
R10	2010-03-01	2010-02-22	-62.165214753	-58.8817713189	245.0	7	0.33140000000000003	31.93	0.012100000000000008
R10	2010-03-08	2010-03-01	-62.165214753	-58.8817713189	245.0	7	0.2611	33.14	-0.07030000000000002
R10	2010-03-15	2010-03-08	-62.165214753	-58.8817713189	245.0	7	0.2394	26.11	-0.021699999999999983
R10	2010-03-23	2010-03-15	-62.165214753	-58.8817713189	245.0	8	0.2236	23.94	-0.01580000000000002
R10	2010-03-29	2010-03-23	-62.165214753	-58.8817713189	245.0	6	0.2907	22.36	0.0671
R10	2010-04-05	2010-03-29	-62.165214753	-58.8817713189	245.0	7	0.2907	29.07	-0.0
R10	2010-04-12	2010-04-05	-62.165214753	-58.8817713189	245.0	7	0.2736	29.07	-0.017100000000000008
R10	2010-04-14	2010-04-12	-62.165214753	-58.8817713189	245.0	2	0.2736	27.36	-0.0
R10	2010-04-20	2010-04-14	-62.165214753	-58.8817713189	245.0	6	0.2562	27.36	-0.017399999999999985
R10	2010-04-27	2010-04-20	-62.165214753	-58.8817713189	245.0	7	0.245	25.62	-0.01120000000000001
R10	2010-05-13	2010-04-27	-62.165214753	-58.8817713189	245.0	16	0.26	24.5	0.015
R10	2010-05-20	2010-05-13	-62.165214753	-58.8817713189	245.0	7	0.28	26.0	0.02
R10	2010-05-25	2010-05-20	-62.165214753	-58.8817713189	245.0	5	0.325	28.0	0.045
R10	2010-11-09	2010-05-25	-62.165214753	-58.8817713189	245.0	168	0.8375	32.5	0.5125
R10	2010-11-29	2010-11-09	-62.165214753	-58.8817713189	245.0	20	0.8183	83.75	-0.019200000000000016
R10	2010-12-11	2010-11-29	-62.165214753	-58.8817713189	245.0	12	0.8197	81.83	0.0014000000000000056
R10	2010-12-21	2010-12-11	-62.165214753	-58.8817713189	245.0	10	0.8634000000000001	81.97	0.043700000000000044
R10	2010-12-30	2010-12-21	-62.165214753	-58.8817713189	245.0	9	0.7714	86.34	-0.09200000000000003
R10	2011-01-07	2010-12-30	-62.165214753	-58.8817713189	245.0	8	0.7398	77.14	-0.03159999999999997
R10	2011-01-15	2011-01-07	-62.165214753	-58.8817713189	245.0	8	0.6861	73.98	-0.053700000000000046
R10	2011-01-23	2011-01-15	-62.165214753	-58.8817713189	245.0	8	0.6892	68.61	0.003100000000000023
R10	2011-01-31	2011-01-23	-62.165214753	-58.8817713189	245.0	8	0.7219	68.92	0.03269999999999996
R10	2011-02-07	2011-01-31	-62.165214753	-58.8817713189	245.0	7	0.6327	72.19	-0.08919999999999995
R10	2011-02-15	2011-02-07	-62.165214753	-58.8817713189	245.0	8	0.5162	63.27	-0.11650000000000006
R10	2011-02-25	2011-02-15	-62.165214753	-58.8817713189	245.0	10	0.44659999999999994	51.62	-0.06960000000000001
R10	2011-03-14	2011-02-25	-62.165214753	-58.8817713189	245.0	17	0.2834	44.66	-0.16319999999999996
R10	2011-03-22	2011-03-14	-62.165214753	-58.8817713189	245.0	8	0.12	28.34	-0.1634
R10	2011-04-06	2011-03-22	-62.165214753	-58.8817713189	245.0	15	0.18	12.0	0.06
R10	2011-04-24	2011-04-06	-62.165214753	-58.8817713189	245.0	18	0.17045000000000002	18.0	-0.009549999999999982
R10	2011-05-10	2011-04-24	-62.165214753	-58.8817713189	245.0	16	0.133	17.045	-0.03745000000000001
R10	2011-05-24	2011-05-10	-62.165214753	-58.8817713189	245.0	14	0.23670000000000002	13.3	0.10370000000000001
R10	2011-06-07	2011-05-24	-62.165214753	-58.8817713189	245.0	14	0.2661	23.67	0.029399999999999978
R10	2011-06-20	2011-06-07	-62.165214753	-58.8817713189	245.0	13	0.2605	26.61	-0.005599999999999987
R10	2011-07-05	2011-06-20	-62.165214753	-58.8817713189	245.0	15	0.2652	26.05	0.004699999999999989
R10	2011-07-19	2011-07-05	-62.165214753	-58.8817713189	245.0	14	0.3336	26.52	0.0684
R10	2011-08-07	2011-07-19	-62.165214753	-58.8817713189	245.0	19	0.3858	33.36	0.05219999999999999
R10	2011-08-22	2011-08-07	-62.165214753	-58.8817713189	245.0	15	0.42829999999999996	38.58	0.0425
R10	2011-09-06	2011-08-22	-62.165214753	-58.8817713189	245.0	15	0.5183	42.83	0.09
R10	2011-09-22	2011-09-06	-62.165214753	-58.8817713189	245.0	16	0.4396	51.83	-0.07869999999999998
R10	2011-10-06	2011-09-22	-62.165214753	-58.8817713189	245.0	14	0.509	43.96	0.06939999999999998
R10	2011-10-20	2011-10-06	-62.165214753	-58.8817713189	245.0	14	0.5934	50.9	0.08440000000000004
R10	2011-11-17	2011-10-20	-62.165214753	-58.8817713189	245.0	28	0.6631	59.34	0.06969999999999998
R10	2011-12-04	2011-11-17	-62.165214753	-58.8817713189	245.0	17	0.6943	66.31	0.031200000000000047
R10	2011-12-19	2011-12-04	-62.165214753	-58.8817713189	245.0	15	0.645	69.43	-0.049300000000000066
R10	2012-01-07	2011-12-19	-62.165214753	-58.8817713189	245.0	19	0.4982	64.5	-0.14679999999999999
R10	2012-01-20	2012-01-07	-62.165214753	-58.8817713189	245.0	13	0.4043	49.82	-0.09390000000000001
R10	2012-02-04	2012-01-20	-62.165214753	-58.8817713189	245.0	15	0.4075	40.43	0.0032000000000000028
R10	2012-02-19	2012-02-04	-62.165214753	-58.8817713189	245.0	15	0.3245	40.75	-0.08299999999999998
R10	2012-03-04	2012-02-19	-62.165214753	-58.8817713189	245.0	14	0.2575	32.45	-0.06700000000000003
R10	2012-03-17	2012-03-04	-62.165214753	-58.8817713189	245.0	13	0.1225	25.75	-0.135
R10	2012-03-30	2012-03-17	-62.165214753	-58.8817713189	245.0	13	0.1304	12.25	0.007899999999999992
R11	2007-11-08	2007-11-08	-62.1642768315	-58.8860333911	251.0	0	0.40399999999999997	0.0	0.40399999999999997
R11	2007-11-20	2007-11-08	-62.1642768315	-58.8860333911	251.0	12	0.428	40.4	0.023999999999999987
R11	2007-11-28	2007-11-20	-62.1642768315	-58.8860333911	251.0	8	0.428	42.8	-0.0
R11	2007-12-09	2007-11-28	-62.1642768315	-58.8860333911	251.0	11	0.5071800000000001	42.8	0.07918000000000007
R11	2007-12-18	2007-12-09	-62.1642768315	-58.8860333911	251.0	9	0.49994999999999995	50.718	-0.007230000000000061
R11	2007-12-26	2007-12-18	-62.1642768315	-58.8860333911	251.0	8	0.52272	49.995	0.02277000000000001
R11	2008-01-05	2007-12-26	-62.1642768315	-58.8860333911	251.0	10	0.39	52.272	-0.13271999999999998
R11	2008-01-12	2008-01-05	-62.1642768315	-58.8860333911	251.0	7	0.39263	39.0	0.0026299999999999813
R11	2008-01-19	2008-01-12	-62.1642768315	-58.8860333911	251.0	7	0.37695999999999996	39.263	-0.015670000000000003
R11	2008-01-26	2008-01-19	-62.1642768315	-58.8860333911	251.0	7	0.262	37.696	-0.11495999999999999
R11	2008-01-29	2008-01-26	-62.1642768315	-58.8860333911	251.0	3	0.20944	26.2	-0.05256
R11	2008-02-02	2008-01-29	-62.1642768315	-58.8860333911	251.0	4	0.21756	20.944	0.008120000000000011
R11	2008-02-09	2008-02-02	-62.1642768315	-58.8860333911	251.0	7	0.18954000000000001	21.756	-0.028019999999999996
R11	2008-02-16	2008-02-09	-62.1642768315	-58.8860333911	251.0	7	0.09699999999999999	18.954	-0.09254000000000001
R11	2008-02-24	2008-02-16	-62.1642768315	-58.8860333911	251.0	8	0.0	9.7	-0.09699999999999999
R11	2008-03-02	2008-02-24	-62.1642768315	-58.8860333911	251.0	7	0.016	0.0	0.016
R11	2008-03-09	2008-03-02	-62.1642768315	-58.8860333911	251.0	7	-0.064	1.6	-0.08
R11	2008-11-03	2008-03-09	-62.1642768315	-58.8860333911	251.0	239	0.5658	-6.4	0.6297999999999999
R11	2008-11-13	2008-11-03	-62.1642768315	-58.8860333911	251.0	10	0.5341	56.58	-0.03170000000000002
R11	2008-11-21	2008-11-13	-62.1642768315	-58.8860333911	251.0	8	0.6431999999999999	53.41	0.10909999999999996
R11	2008-11-28	2008-11-21	-62.1642768315	-58.8860333911	251.0	7	0.54864	64.32	-0.09455999999999996
R11	2008-12-05	2008-11-28	-62.1642768315	-58.8860333911	251.0	7	0.43988999999999995	54.864	-0.10875
R11	2008-12-13	2008-12-05	-62.1642768315	-58.8860333911	251.0	8	0.4277	43.989	-0.01218999999999994
R11	2008-12-19	2008-12-13	-62.1642768315	-58.8860333911	251.0	6	0.43689999999999996	42.77	0.009199999999999946
R11	2008-12-26	2008-12-19	-62.1642768315	-58.8860333911	251.0	7	0.3728	43.69	-0.06409999999999996
R11	2009-01-02	2008-12-26	-62.1642768315	-58.8860333911	251.0	7	0.3465	37.28	-0.026300000000000025
R11	2009-01-09	2009-01-02	-62.1642768315	-58.8860333911	251.0	7	0.35100000000000003	34.65	0.004500000000000028
R11	2009-01-17	2009-01-09	-62.1642768315	-58.8860333911	251.0	8	0.15656	35.1	-0.19444000000000003
R11	2009-01-24	2009-01-17	-62.1642768315	-58.8860333911	251.0	7	0.1968	15.656	0.04023999999999999
R11	2009-01-30	2009-01-24	-62.1642768315	-58.8860333911	251.0	6	0.10116	19.68	-0.09564
R11	2009-02-06	2009-01-30	-62.1642768315	-58.8860333911	251.0	7	0.105	10.116	0.0038400000000000036
R11	2009-02-13	2009-02-06	-62.1642768315	-58.8860333911	251.0	7	0.04784	10.5	-0.05716
R11	2009-02-21	2009-02-13	-62.1642768315	-58.8860333911	251.0	8	0.0216	4.784	-0.026239999999999996
R11	2009-02-28	2009-02-21	-62.1642768315	-58.8860333911	251.0	7	-0.016399999999999998	2.16	-0.038
R11	2009-03-27	2009-02-28	-62.1642768315	-58.8860333911	251.0	27	-0.1574	-1.64	-0.141
R11	2009-11-12	2009-03-27	-62.1642768315	-58.8860333911	251.0	230	0.4682	-15.74	0.6256
R11	2009-12-04	2009-11-12	-62.1642768315	-58.8860333911	251.0	22	0.5921	46.82	0.12390000000000001
R11	2009-12-07	2009-12-04	-62.1642768315	-58.8860333911	251.0	3	0.6212	59.21	0.029099999999999966
R11	2009-12-13	2009-12-07	-62.1642768315	-58.8860333911	251.0	6	0.6629999999999999	62.12	0.0418
R11	2009-12-21	2009-12-13	-62.1642768315	-58.8860333911	251.0	8	0.6104999999999999	66.3	-0.0525
R11	2009-12-28	2009-12-21	-62.1642768315	-58.8860333911	251.0	7	0.5282	61.05	-0.08229999999999997
R11	2010-01-11	2009-12-28	-62.1642768315	-58.8860333911	251.0	14	0.5059	52.82	-0.02229999999999997
R11	2010-01-18	2010-01-11	-62.1642768315	-58.8860333911	251.0	7	0.4515	50.59	-0.054400000000000046
R11	2010-01-25	2010-01-18	-62.1642768315	-58.8860333911	251.0	7	0.3818	45.15	-0.06969999999999998
R11	2010-02-01	2010-01-25	-62.1642768315	-58.8860333911	251.0	7	0.3578	38.18	-0.023999999999999987
R11	2010-02-15	2010-02-01	-62.1642768315	-58.8860333911	251.0	14	0.3309	35.78	-0.026899999999999976
R11	2010-02-22	2010-02-15	-62.1642768315	-58.8860333911	251.0	7	0.3296	33.09	-0.0013000000000000255
R11	2010-03-01	2010-02-22	-62.1642768315	-58.8860333911	251.0	7	0.3577	32.96	0.028100000000000024
R11	2010-03-08	2010-03-01	-62.1642768315	-58.8860333911	251.0	7	0.2883	35.77	-0.06940000000000004
R11	2010-03-15	2010-03-08	-62.1642768315	-58.8860333911	251.0	7	0.2829	28.83	-0.005399999999999992
R11	2010-03-23	2010-03-15	-62.1642768315	-58.8860333911	251.0	8	0.2279	28.29	-0.055
R11	2010-03-29	2010-03-23	-62.1642768315	-58.8860333911	251.0	6	0.2964	22.79	0.06850000000000002
R11	2010-04-05	2010-03-29	-62.1642768315	-58.8860333911	251.0	7	0.2907	29.64	-0.005700000000000003
R11	2010-04-12	2010-04-05	-62.1642768315	-58.8860333911	251.0	7	0.285	29.07	-0.005700000000000003
R11	2010-04-14	2010-04-12	-62.1642768315	-58.8860333911	251.0	2	0.285	28.5	-0.0
R11	2010-04-20	2010-04-14	-62.1642768315	-58.8860333911	251.0	6	0.2725	28.5	-0.0125
R11	2010-04-27	2010-04-20	-62.1642768315	-58.8860333911	251.0	7	0.295	27.25	0.0225
R11	2010-05-13	2010-04-27	-62.1642768315	-58.8860333911	251.0	16	0.285	29.5	-0.01
R11	2010-05-20	2010-05-13	-62.1642768315	-58.8860333911	251.0	7	0.34	28.5	0.055
R11	2010-11-09	2010-05-20	-62.1642768315	-58.8860333911	251.0	173	0.7755	34.0	0.4355
R11	2010-11-29	2010-11-09	-62.1642768315	-58.8860333911	251.0	20	0.7595000000000001	77.55	-0.015999999999999945
R11	2010-12-11	2010-11-29	-62.1642768315	-58.8860333911	251.0	12	0.7995	75.95	0.04
R11	2010-12-21	2010-12-11	-62.1642768315	-58.8860333911	251.0	10	0.8892	79.95	0.08969999999999999
R11	2010-12-30	2010-12-21	-62.1642768315	-58.8860333911	251.0	9	0.7379000000000001	88.92	-0.15129999999999996
R11	2011-01-07	2010-12-30	-62.1642768315	-58.8860333911	251.0	8	0.7836	73.79	0.045699999999999935
R11	2011-01-15	2011-01-07	-62.1642768315	-58.8860333911	251.0	8	0.7021999999999999	78.36	-0.0814
R11	2011-01-23	2011-01-15	-62.1642768315	-58.8860333911	251.0	8	0.6947	70.22	-0.0075
R11	2011-01-31	2011-01-23	-62.1642768315	-58.8860333911	251.0	8	0.6655	69.47	-0.029200000000000018
R11	2011-02-07	2011-01-31	-62.1642768315	-58.8860333911	251.0	7	0.6441	66.55	-0.021400000000000006
R11	2011-02-15	2011-02-07	-62.1642768315	-58.8860333911	251.0	8	0.5394	64.41	-0.10469999999999999
R11	2011-02-25	2011-02-15	-62.1642768315	-58.8860333911	251.0	10	0.3944	53.94	-0.145
R11	2011-03-14	2011-02-25	-62.1642768315	-58.8860333911	251.0	17	0.2218	39.44	-0.17259999999999998
